species	segmented_path
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-03-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-03-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-03-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-03-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-04-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-04-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-04-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-04-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-05-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-05-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-05-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-05-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-06-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-06-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-06-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-06-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-07-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-07-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-07-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-07-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-08-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-08-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-08-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-08-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-09-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-09-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-09-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-09-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-10-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-10-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-10-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1412-10-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-01-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-01-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-01-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-01-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-02-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-02-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-02-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-02-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-03-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-03-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-03-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-03-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-04-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-04-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-04-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-04-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-05-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-05-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-05-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-05-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-06-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-06-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-06-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-06-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-07-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-07-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-07-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-07-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-08-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-08-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-08-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-08-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-09-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-09-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-09-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-09-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-10-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-10-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-10-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1413-10-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-01-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-01-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-01-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-01-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-02-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-02-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-02-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-02-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-03-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-03-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-03-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-03-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-04-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-04-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-04-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-04-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-05-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-05-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-05-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-05-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-06-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-06-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-06-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-06-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-07-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-07-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-07-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-07-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-08-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-08-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-08-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-08-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-09-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-09-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-09-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-09-4.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-10-1.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-10-2.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-10-3.png
Castanea dentata	dataset/segmented/lab/castanea_dentata/wb1414-10-4.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788883849.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788885210.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788884522.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788888605.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788889446.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788882875.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788886370.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788885796.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788880636.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788886595.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788881269.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788880643.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788882144.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788881376.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788888636.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788888990.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788887877.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788884672.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788884145.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788880490.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788884482.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788889211.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788880262.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788885422.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788888476.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788882619.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788884924.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788882103.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788886670.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788887597.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788884205.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788888661.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788881361.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788884896.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788886413.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788888210.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788886940.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788887614.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788889100.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788886228.png
Castanea dentata	dataset/segmented/field/castanea_dentata/13291788884914.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-01-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-01-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-01-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-01-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-02-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-02-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-02-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-02-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-03-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-03-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-03-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-03-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-04-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-04-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-04-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-04-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-05-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-05-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-05-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-05-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-06-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-06-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-06-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-06-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-07-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-07-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-07-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-07-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-08-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-08-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-08-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-08-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-09-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-09-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-09-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-09-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-10-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-10-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-10-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-10-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-11-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-11-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-11-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-11-4.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-12-1.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-12-2.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-12-3.png
Corylus colurna	dataset/segmented/lab/corylus_colurna/ny1120-12-4.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794497126.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794495196.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794490975.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794496487.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794497514.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794495958.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794495612.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794493052.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794494937.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794494185.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794492922.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794496137.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794492456.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794493615.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794492484.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794496619.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794498618.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794492125.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794498425.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794497311.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794499149.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794496114.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794496273.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794499883.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794493578.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794498124.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794494552.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794498451.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794493157.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794491084.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794491749.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794491684.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794491830.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794499415.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794492908.png
Corylus colurna	dataset/segmented/field/corylus_colurna/13291794494886.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-01-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-01-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-01-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-01-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-02-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-02-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-02-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-02-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-03-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-03-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-03-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-03-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-04-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-04-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-04-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-04-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-05-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-05-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-05-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-05-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-06-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-06-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-06-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-06-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-07-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-07-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-07-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-07-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-08-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-08-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-08-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-08-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-09-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-09-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-09-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-09-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-10-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-10-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-10-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-10-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-11-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-11-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-11-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-11-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-12-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-12-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-12-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-12-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-13-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-13-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-13-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-13-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-14-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-14-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-14-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-14-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-15-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-15-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-15-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-15-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-16-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-16-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-16-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-16-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-17-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-17-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-17-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-17-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-18-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-18-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-18-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-18-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-19-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-19-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-19-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-19-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-20-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-20-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-20-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-20-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-21-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-21-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-21-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-21-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-22-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-22-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-22-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-22-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-23-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-23-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-23-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-23-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-24-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-24-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-24-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-24-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-25-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-25-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-25-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-25-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-26-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-26-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-26-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-26-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-27-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-27-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-27-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-27-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-28-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-28-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-28-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-28-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-29-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-29-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-29-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-29-4.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-30-1.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-30-2.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-30-3.png
Eucommia ulmoides	dataset/segmented/lab/eucommia_ulmoides/ny1152-30-4.png
