file_id	image_path	segmented_path	species	source
76658	dataset/images/lab/broussonettia_papyrifera/ny1123-03-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-03-2.png	Broussonettia papyrifera	lab
76659	dataset/images/lab/broussonettia_papyrifera/ny1123-03-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-03-3.png	Broussonettia papyrifera	lab
76660	dataset/images/lab/broussonettia_papyrifera/ny1123-03-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-03-4.png	Broussonettia papyrifera	lab
76661	dataset/images/lab/broussonettia_papyrifera/ny1123-04-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-04-1.png	Broussonettia papyrifera	lab
76662	dataset/images/lab/broussonettia_papyrifera/ny1123-04-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-04-2.png	Broussonettia papyrifera	lab
76663	dataset/images/lab/broussonettia_papyrifera/ny1123-04-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-04-3.png	Broussonettia papyrifera	lab
76664	dataset/images/lab/broussonettia_papyrifera/ny1123-04-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-04-4.png	Broussonettia papyrifera	lab
76665	dataset/images/lab/broussonettia_papyrifera/ny1123-05-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-05-1.png	Broussonettia papyrifera	lab
76666	dataset/images/lab/broussonettia_papyrifera/ny1123-05-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-05-2.png	Broussonettia papyrifera	lab
76667	dataset/images/lab/broussonettia_papyrifera/ny1123-05-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-05-3.png	Broussonettia papyrifera	lab
76668	dataset/images/lab/broussonettia_papyrifera/ny1123-05-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-05-4.png	Broussonettia papyrifera	lab
76669	dataset/images/lab/broussonettia_papyrifera/ny1123-06-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-06-1.png	Broussonettia papyrifera	lab
76670	dataset/images/lab/broussonettia_papyrifera/ny1123-06-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-06-2.png	Broussonettia papyrifera	lab
76671	dataset/images/lab/broussonettia_papyrifera/ny1123-06-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-06-3.png	Broussonettia papyrifera	lab
76672	dataset/images/lab/broussonettia_papyrifera/ny1123-06-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-06-4.png	Broussonettia papyrifera	lab
76673	dataset/images/lab/broussonettia_papyrifera/ny1123-07-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-07-1.png	Broussonettia papyrifera	lab
76674	dataset/images/lab/broussonettia_papyrifera/ny1123-07-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-07-2.png	Broussonettia papyrifera	lab
76675	dataset/images/lab/broussonettia_papyrifera/ny1123-07-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-07-3.png	Broussonettia papyrifera	lab
76676	dataset/images/lab/broussonettia_papyrifera/ny1123-07-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-07-4.png	Broussonettia papyrifera	lab
76677	dataset/images/lab/broussonettia_papyrifera/ny1123-08-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-08-1.png	Broussonettia papyrifera	lab
76678	dataset/images/lab/broussonettia_papyrifera/ny1123-08-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-08-2.png	Broussonettia papyrifera	lab
76679	dataset/images/lab/broussonettia_papyrifera/ny1123-08-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-08-3.png	Broussonettia papyrifera	lab
76680	dataset/images/lab/broussonettia_papyrifera/ny1123-08-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-08-4.png	Broussonettia papyrifera	lab
76681	dataset/images/lab/broussonettia_papyrifera/ny1123-09-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-09-1.png	Broussonettia papyrifera	lab
76682	dataset/images/lab/broussonettia_papyrifera/ny1123-09-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-09-2.png	Broussonettia papyrifera	lab
76683	dataset/images/lab/broussonettia_papyrifera/ny1123-09-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-09-3.png	Broussonettia papyrifera	lab
76684	dataset/images/lab/broussonettia_papyrifera/ny1123-09-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-09-4.png	Broussonettia papyrifera	lab
76685	dataset/images/lab/broussonettia_papyrifera/ny1123-10-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-10-1.png	Broussonettia papyrifera	lab
76686	dataset/images/lab/broussonettia_papyrifera/ny1123-10-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-10-2.png	Broussonettia papyrifera	lab
76687	dataset/images/lab/broussonettia_papyrifera/ny1123-10-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-10-3.png	Broussonettia papyrifera	lab
76688	dataset/images/lab/broussonettia_papyrifera/ny1123-10-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1123-10-4.png	Broussonettia papyrifera	lab
76689	dataset/images/lab/broussonettia_papyrifera/ny1124-01-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-01-1.png	Broussonettia papyrifera	lab
76690	dataset/images/lab/broussonettia_papyrifera/ny1124-01-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-01-2.png	Broussonettia papyrifera	lab
76691	dataset/images/lab/broussonettia_papyrifera/ny1124-01-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-01-3.png	Broussonettia papyrifera	lab
76692	dataset/images/lab/broussonettia_papyrifera/ny1124-01-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-01-4.png	Broussonettia papyrifera	lab
76693	dataset/images/lab/broussonettia_papyrifera/ny1124-02-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-02-1.png	Broussonettia papyrifera	lab
76694	dataset/images/lab/broussonettia_papyrifera/ny1124-02-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-02-2.png	Broussonettia papyrifera	lab
76695	dataset/images/lab/broussonettia_papyrifera/ny1124-02-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-02-3.png	Broussonettia papyrifera	lab
76696	dataset/images/lab/broussonettia_papyrifera/ny1124-02-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-02-4.png	Broussonettia papyrifera	lab
76697	dataset/images/lab/broussonettia_papyrifera/ny1124-03-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-03-1.png	Broussonettia papyrifera	lab
76698	dataset/images/lab/broussonettia_papyrifera/ny1124-03-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-03-2.png	Broussonettia papyrifera	lab
76699	dataset/images/lab/broussonettia_papyrifera/ny1124-03-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-03-3.png	Broussonettia papyrifera	lab
76700	dataset/images/lab/broussonettia_papyrifera/ny1124-03-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-03-4.png	Broussonettia papyrifera	lab
76701	dataset/images/lab/broussonettia_papyrifera/ny1124-04-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-04-1.png	Broussonettia papyrifera	lab
76702	dataset/images/lab/broussonettia_papyrifera/ny1124-04-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-04-2.png	Broussonettia papyrifera	lab
76703	dataset/images/lab/broussonettia_papyrifera/ny1124-04-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-04-3.png	Broussonettia papyrifera	lab
76704	dataset/images/lab/broussonettia_papyrifera/ny1124-04-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-04-4.png	Broussonettia papyrifera	lab
76705	dataset/images/lab/broussonettia_papyrifera/ny1124-05-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-05-1.png	Broussonettia papyrifera	lab
76706	dataset/images/lab/broussonettia_papyrifera/ny1124-05-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-05-2.png	Broussonettia papyrifera	lab
76707	dataset/images/lab/broussonettia_papyrifera/ny1124-05-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-05-3.png	Broussonettia papyrifera	lab
76708	dataset/images/lab/broussonettia_papyrifera/ny1124-05-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-05-4.png	Broussonettia papyrifera	lab
76709	dataset/images/lab/broussonettia_papyrifera/ny1124-06-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-06-1.png	Broussonettia papyrifera	lab
76710	dataset/images/lab/broussonettia_papyrifera/ny1124-06-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-06-2.png	Broussonettia papyrifera	lab
76711	dataset/images/lab/broussonettia_papyrifera/ny1124-06-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-06-3.png	Broussonettia papyrifera	lab
76712	dataset/images/lab/broussonettia_papyrifera/ny1124-06-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-06-4.png	Broussonettia papyrifera	lab
76713	dataset/images/lab/broussonettia_papyrifera/ny1124-07-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-07-1.png	Broussonettia papyrifera	lab
76714	dataset/images/lab/broussonettia_papyrifera/ny1124-07-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-07-2.png	Broussonettia papyrifera	lab
76715	dataset/images/lab/broussonettia_papyrifera/ny1124-07-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-07-3.png	Broussonettia papyrifera	lab
76716	dataset/images/lab/broussonettia_papyrifera/ny1124-07-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-07-4.png	Broussonettia papyrifera	lab
76717	dataset/images/lab/broussonettia_papyrifera/ny1124-08-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-08-1.png	Broussonettia papyrifera	lab
76718	dataset/images/lab/broussonettia_papyrifera/ny1124-08-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-08-2.png	Broussonettia papyrifera	lab
76719	dataset/images/lab/broussonettia_papyrifera/ny1124-08-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-08-3.png	Broussonettia papyrifera	lab
76720	dataset/images/lab/broussonettia_papyrifera/ny1124-08-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-08-4.png	Broussonettia papyrifera	lab
76721	dataset/images/lab/broussonettia_papyrifera/ny1124-09-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-09-1.png	Broussonettia papyrifera	lab
76722	dataset/images/lab/broussonettia_papyrifera/ny1124-09-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-09-2.png	Broussonettia papyrifera	lab
76723	dataset/images/lab/broussonettia_papyrifera/ny1124-09-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-09-3.png	Broussonettia papyrifera	lab
76724	dataset/images/lab/broussonettia_papyrifera/ny1124-09-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-09-4.png	Broussonettia papyrifera	lab
76725	dataset/images/lab/broussonettia_papyrifera/ny1124-10-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-10-1.png	Broussonettia papyrifera	lab
76726	dataset/images/lab/broussonettia_papyrifera/ny1124-10-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-10-2.png	Broussonettia papyrifera	lab
76727	dataset/images/lab/broussonettia_papyrifera/ny1124-10-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-10-3.png	Broussonettia papyrifera	lab
76728	dataset/images/lab/broussonettia_papyrifera/ny1124-10-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/ny1124-10-4.png	Broussonettia papyrifera	lab
76729	dataset/images/lab/broussonettia_papyrifera/wb1388-01-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-01-1.png	Broussonettia papyrifera	lab
76730	dataset/images/lab/broussonettia_papyrifera/wb1388-01-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-01-2.png	Broussonettia papyrifera	lab
76731	dataset/images/lab/broussonettia_papyrifera/wb1388-01-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-01-3.png	Broussonettia papyrifera	lab
76732	dataset/images/lab/broussonettia_papyrifera/wb1388-01-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-01-4.png	Broussonettia papyrifera	lab
76733	dataset/images/lab/broussonettia_papyrifera/wb1388-02-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-02-1.png	Broussonettia papyrifera	lab
76734	dataset/images/lab/broussonettia_papyrifera/wb1388-02-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-02-2.png	Broussonettia papyrifera	lab
76735	dataset/images/lab/broussonettia_papyrifera/wb1388-02-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-02-3.png	Broussonettia papyrifera	lab
76736	dataset/images/lab/broussonettia_papyrifera/wb1388-02-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-02-4.png	Broussonettia papyrifera	lab
76737	dataset/images/lab/broussonettia_papyrifera/wb1388-03-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-03-1.png	Broussonettia papyrifera	lab
76738	dataset/images/lab/broussonettia_papyrifera/wb1388-03-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-03-2.png	Broussonettia papyrifera	lab
76739	dataset/images/lab/broussonettia_papyrifera/wb1388-03-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-03-3.png	Broussonettia papyrifera	lab
76740	dataset/images/lab/broussonettia_papyrifera/wb1388-03-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-03-4.png	Broussonettia papyrifera	lab
76741	dataset/images/lab/broussonettia_papyrifera/wb1388-04-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-04-1.png	Broussonettia papyrifera	lab
76742	dataset/images/lab/broussonettia_papyrifera/wb1388-04-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-04-2.png	Broussonettia papyrifera	lab
76743	dataset/images/lab/broussonettia_papyrifera/wb1388-04-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-04-3.png	Broussonettia papyrifera	lab
76744	dataset/images/lab/broussonettia_papyrifera/wb1388-04-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-04-4.png	Broussonettia papyrifera	lab
76745	dataset/images/lab/broussonettia_papyrifera/wb1388-05-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-05-1.png	Broussonettia papyrifera	lab
76746	dataset/images/lab/broussonettia_papyrifera/wb1388-05-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-05-2.png	Broussonettia papyrifera	lab
76747	dataset/images/lab/broussonettia_papyrifera/wb1388-05-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-05-3.png	Broussonettia papyrifera	lab
76748	dataset/images/lab/broussonettia_papyrifera/wb1388-05-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-05-4.png	Broussonettia papyrifera	lab
76749	dataset/images/lab/broussonettia_papyrifera/wb1388-06-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-06-1.png	Broussonettia papyrifera	lab
76750	dataset/images/lab/broussonettia_papyrifera/wb1388-06-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-06-2.png	Broussonettia papyrifera	lab
76751	dataset/images/lab/broussonettia_papyrifera/wb1388-06-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-06-3.png	Broussonettia papyrifera	lab
76752	dataset/images/lab/broussonettia_papyrifera/wb1388-06-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-06-4.png	Broussonettia papyrifera	lab
76753	dataset/images/lab/broussonettia_papyrifera/wb1388-07-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-07-1.png	Broussonettia papyrifera	lab
76754	dataset/images/lab/broussonettia_papyrifera/wb1388-07-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-07-2.png	Broussonettia papyrifera	lab
76755	dataset/images/lab/broussonettia_papyrifera/wb1388-07-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-07-3.png	Broussonettia papyrifera	lab
76756	dataset/images/lab/broussonettia_papyrifera/wb1388-07-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-07-4.png	Broussonettia papyrifera	lab
76757	dataset/images/lab/broussonettia_papyrifera/wb1388-08-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-08-1.png	Broussonettia papyrifera	lab
76758	dataset/images/lab/broussonettia_papyrifera/wb1388-08-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-08-2.png	Broussonettia papyrifera	lab
76759	dataset/images/lab/broussonettia_papyrifera/wb1388-08-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-08-3.png	Broussonettia papyrifera	lab
76760	dataset/images/lab/broussonettia_papyrifera/wb1388-08-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-08-4.png	Broussonettia papyrifera	lab
76761	dataset/images/lab/broussonettia_papyrifera/wb1388-09-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-09-1.png	Broussonettia papyrifera	lab
76762	dataset/images/lab/broussonettia_papyrifera/wb1388-09-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-09-2.png	Broussonettia papyrifera	lab
76763	dataset/images/lab/broussonettia_papyrifera/wb1388-09-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-09-3.png	Broussonettia papyrifera	lab
76764	dataset/images/lab/broussonettia_papyrifera/wb1388-09-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-09-4.png	Broussonettia papyrifera	lab
76765	dataset/images/lab/broussonettia_papyrifera/wb1388-10-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-10-1.png	Broussonettia papyrifera	lab
76766	dataset/images/lab/broussonettia_papyrifera/wb1388-10-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-10-2.png	Broussonettia papyrifera	lab
76767	dataset/images/lab/broussonettia_papyrifera/wb1388-10-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-10-3.png	Broussonettia papyrifera	lab
76768	dataset/images/lab/broussonettia_papyrifera/wb1388-10-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1388-10-4.png	Broussonettia papyrifera	lab
76769	dataset/images/lab/broussonettia_papyrifera/wb1389-01-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-01-1.png	Broussonettia papyrifera	lab
76770	dataset/images/lab/broussonettia_papyrifera/wb1389-01-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-01-2.png	Broussonettia papyrifera	lab
76771	dataset/images/lab/broussonettia_papyrifera/wb1389-01-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-01-3.png	Broussonettia papyrifera	lab
76772	dataset/images/lab/broussonettia_papyrifera/wb1389-01-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-01-4.png	Broussonettia papyrifera	lab
76773	dataset/images/lab/broussonettia_papyrifera/wb1389-02-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-02-1.png	Broussonettia papyrifera	lab
76774	dataset/images/lab/broussonettia_papyrifera/wb1389-02-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-02-2.png	Broussonettia papyrifera	lab
76775	dataset/images/lab/broussonettia_papyrifera/wb1389-02-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-02-3.png	Broussonettia papyrifera	lab
76776	dataset/images/lab/broussonettia_papyrifera/wb1389-02-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-02-4.png	Broussonettia papyrifera	lab
76777	dataset/images/lab/broussonettia_papyrifera/wb1389-03-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-03-1.png	Broussonettia papyrifera	lab
76778	dataset/images/lab/broussonettia_papyrifera/wb1389-03-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-03-2.png	Broussonettia papyrifera	lab
76779	dataset/images/lab/broussonettia_papyrifera/wb1389-03-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-03-3.png	Broussonettia papyrifera	lab
76780	dataset/images/lab/broussonettia_papyrifera/wb1389-03-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-03-4.png	Broussonettia papyrifera	lab
76781	dataset/images/lab/broussonettia_papyrifera/wb1389-04-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-04-1.png	Broussonettia papyrifera	lab
76782	dataset/images/lab/broussonettia_papyrifera/wb1389-04-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-04-2.png	Broussonettia papyrifera	lab
76783	dataset/images/lab/broussonettia_papyrifera/wb1389-04-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-04-3.png	Broussonettia papyrifera	lab
76784	dataset/images/lab/broussonettia_papyrifera/wb1389-04-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-04-4.png	Broussonettia papyrifera	lab
76785	dataset/images/lab/broussonettia_papyrifera/wb1389-05-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-05-1.png	Broussonettia papyrifera	lab
76786	dataset/images/lab/broussonettia_papyrifera/wb1389-05-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-05-2.png	Broussonettia papyrifera	lab
76787	dataset/images/lab/broussonettia_papyrifera/wb1389-05-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-05-3.png	Broussonettia papyrifera	lab
76788	dataset/images/lab/broussonettia_papyrifera/wb1389-05-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-05-4.png	Broussonettia papyrifera	lab
76789	dataset/images/lab/broussonettia_papyrifera/wb1389-06-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-06-1.png	Broussonettia papyrifera	lab
76790	dataset/images/lab/broussonettia_papyrifera/wb1389-06-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-06-2.png	Broussonettia papyrifera	lab
76791	dataset/images/lab/broussonettia_papyrifera/wb1389-06-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-06-3.png	Broussonettia papyrifera	lab
76792	dataset/images/lab/broussonettia_papyrifera/wb1389-06-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-06-4.png	Broussonettia papyrifera	lab
76793	dataset/images/lab/broussonettia_papyrifera/wb1389-07-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-07-1.png	Broussonettia papyrifera	lab
76794	dataset/images/lab/broussonettia_papyrifera/wb1389-07-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-07-2.png	Broussonettia papyrifera	lab
76795	dataset/images/lab/broussonettia_papyrifera/wb1389-07-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-07-3.png	Broussonettia papyrifera	lab
76796	dataset/images/lab/broussonettia_papyrifera/wb1389-07-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-07-4.png	Broussonettia papyrifera	lab
76797	dataset/images/lab/broussonettia_papyrifera/wb1389-08-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-08-1.png	Broussonettia papyrifera	lab
76798	dataset/images/lab/broussonettia_papyrifera/wb1389-08-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-08-2.png	Broussonettia papyrifera	lab
76799	dataset/images/lab/broussonettia_papyrifera/wb1389-08-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-08-3.png	Broussonettia papyrifera	lab
76800	dataset/images/lab/broussonettia_papyrifera/wb1389-08-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-08-4.png	Broussonettia papyrifera	lab
76801	dataset/images/lab/broussonettia_papyrifera/wb1389-09-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-09-1.png	Broussonettia papyrifera	lab
76802	dataset/images/lab/broussonettia_papyrifera/wb1389-09-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-09-2.png	Broussonettia papyrifera	lab
76803	dataset/images/lab/broussonettia_papyrifera/wb1389-09-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-09-3.png	Broussonettia papyrifera	lab
76804	dataset/images/lab/broussonettia_papyrifera/wb1389-09-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-09-4.png	Broussonettia papyrifera	lab
76805	dataset/images/lab/broussonettia_papyrifera/wb1389-10-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-10-1.png	Broussonettia papyrifera	lab
76806	dataset/images/lab/broussonettia_papyrifera/wb1389-10-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-10-2.png	Broussonettia papyrifera	lab
76807	dataset/images/lab/broussonettia_papyrifera/wb1389-10-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-10-3.png	Broussonettia papyrifera	lab
76808	dataset/images/lab/broussonettia_papyrifera/wb1389-10-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1389-10-4.png	Broussonettia papyrifera	lab
76809	dataset/images/lab/broussonettia_papyrifera/wb1390-01-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-01-1.png	Broussonettia papyrifera	lab
76810	dataset/images/lab/broussonettia_papyrifera/wb1390-01-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-01-2.png	Broussonettia papyrifera	lab
76811	dataset/images/lab/broussonettia_papyrifera/wb1390-01-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-01-3.png	Broussonettia papyrifera	lab
76812	dataset/images/lab/broussonettia_papyrifera/wb1390-01-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-01-4.png	Broussonettia papyrifera	lab
76813	dataset/images/lab/broussonettia_papyrifera/wb1390-02-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-02-1.png	Broussonettia papyrifera	lab
76814	dataset/images/lab/broussonettia_papyrifera/wb1390-02-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-02-2.png	Broussonettia papyrifera	lab
76815	dataset/images/lab/broussonettia_papyrifera/wb1390-02-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-02-3.png	Broussonettia papyrifera	lab
76816	dataset/images/lab/broussonettia_papyrifera/wb1390-02-4.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-02-4.png	Broussonettia papyrifera	lab
76817	dataset/images/lab/broussonettia_papyrifera/wb1390-03-1.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-03-1.png	Broussonettia papyrifera	lab
76818	dataset/images/lab/broussonettia_papyrifera/wb1390-03-2.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-03-2.png	Broussonettia papyrifera	lab
76819	dataset/images/lab/broussonettia_papyrifera/wb1390-03-3.jpg	dataset/segmented/lab/broussonettia_papyrifera/wb1390-03-3.png	Broussonettia papyrifera	lab
